Artist,Track,acousticness,danceability,duration_ms,energy,followers,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence
Dan Auerbach,Trouble Weighs A Ton,0.888,0.518,137360,0.0848,252319,0.0,9,0.11,-15.1,1,33,0.0488,130.392,4,0.387
Obscenity Trial,What's Driving You On,0.00295,0.632,286000,0.814,316,0.039,4,0.117,-7.484,0,0,0.0304,97.5,4,0.081
Sara Groves,Different Kinds of Happy,0.6,0.532,254240,0.278,42892,0.0,0,0.147,-10.127,1,21,0.0258,76.951,4,0.32
Master Musicians Of Bukkake,Eaglewolf,0.0818,0.101,555387,0.371,4238,0.464,5,0.0952,-12.31,1,4,0.0318,82.921,4,0.0388
Celesty,Prelude for Vendetta,0.896,0.438,86173,0.603,12525,0.651,5,0.472,-7.766,1,1,0.0261,91.01,4,0.105
Tape Deck Mountain,Scantrons,0.136,0.291,214241,0.481,533,0.325,0,0.155,-10.239,1,0,0.0325,87.016,4,0.0381
Clp,Ready Or Not,0.0113,0.772,295893,0.893,288,0.424,1,0.252,-7.191,1,0,0.0435,129.977,4,0.63
Anew Revolution,Head Against The Wall,0.000189,0.513,231000,0.896,4574,8.35e-06,7,0.0435,-5.839,1,37,0.0503,158.001,4,0.478
Goldfrapp,Alive,0.0294,0.683,208120,0.879,375253,6.45e-05,2,0.158,-5.194,1,34,0.0306,126.997,4,0.643
Pillar,Fire On The Inside,2.3e-05,0.373,202213,0.956,120877,0.00139,8,0.109,-3.432,1,25,0.144,195.848,4,0.451
End Of You,Over and Out,0.0187,0.556,267773,0.914,3665,1.07e-05,8,0.0796,-2.975,0,3,0.0367,121.994,4,0.352
Datarock,To The Rescue,0.00597,0.657,212813,0.915,880039,0.856,9,0.168,-6.745,0,21,0.0788,149.984,4,0.642
Rob & Chris,Superheld,0.00998,0.737,211424,0.903,17892,0.0,3,0.127,-6.22,1,51,0.201,123.038,4,0.867
Chumbawamba,I Wish That They'd Sack Me,0.82,0.612,250640,0.358,55670,6.83e-06,8,0.24,-8.605,1,12,0.0331,117.793,3,0.492
Marc Romboy vs. Chelonis R. Jones,The Slam,0.00949,0.927,330864,0.647,880039,0.0228,9,0.0601,-7.78,0,1,0.17,125.004,4,0.696
Ayo,Change,0.988,0.451,54790,0.0154,381981,1.5e-06,3,0.102,-20.802,1,57,0.0558,88.252,1,0.13
Blaze Bayley,Samurai,1.42e-05,0.44,337004,0.939,25457,0.769,2,0.0691,-3.694,1,6,0.0843,121.142,4,0.321
Soman,Divine (Noisuf-X Remix),0.00655,0.569,365787,0.993,5176,0.714,8,0.195,-3.393,1,3,0.0495,134.98,4,0.589
Slakah the Beatchild,B-Boy Beef,0.0343,0.549,256583,0.765,21929,5.78e-06,5,0.0549,-8.314,0,15,0.115,138.554,5,0.892
nor elle,I'm Stuck,0.146,0.442,260000,0.314,1835,0.729,5,0.113,-17.685,1,2,0.129,79.968,4,0.21
Exium,Spheroids,0.000535,0.772,348425,0.947,6381,0.878,6,0.107,-6.995,1,0,0.0704,135.008,4,0.697
Sweet Coffee,Don't Think So,0.012,0.478,243227,0.743,3787,0.000307,0,0.116,-8.712,0,5,0.0415,140.026,4,0.0387
Animal Cannibals,Csirio,0.107,0.841,203053,0.804,7804,0.0,1,0.0776,-5.301,1,3,0.14,95.998,4,0.944
Susan Tedeschi,True,0.258,0.726,200507,0.738,96760,3.04e-05,9,0.1,-4.835,0,23,0.0344,110.992,4,0.751
Brutal Truth,Afterworld,0.000369,0.167,145413,0.994,29883,0.142,9,0.219,-7.004,1,1,0.284,79.115,3,0.038
Black Light Burns,Search And Destroy,1e-05,0.381,185373,0.935,35288,0.121,6,0.0874,-2.29,1,9,0.0588,169.931,4,0.349
Kathryn Williams,50 White Lines,0.718,0.551,167413,0.734,5573,0.00676,1,0.351,-8.21,0,0,0.035,156.85,4,0.798
Southeast Engine,Quest for Noah's Ark,0.344,0.509,291507,0.248,728,6.99e-05,2,0.108,-7.871,1,0,0.0336,62.638,4,0.371
Christina Aguilera,You Are What You Are (Beautiful),0.00211,0.521,284000,0.647,5053783,0.861,8,0.429,-6.493,1,26,0.0312,159.856,4,0.309
The Tamperer feat. Maya,Feel It,0.00126,0.775,498929,0.906,1670,0.203,11,0.072,-9.695,1,0,0.0485,127.99,4,0.797
Cancer Bats,Sabotage,6.03e-05,0.38,178707,0.955,59223,0.697,1,0.176,-4.344,1,32,0.193,172.223,4,0.399
Ashford & Simpson,"Don't Cost You Nothing (12"" Disco Mix)",0.115,0.672,409253,0.909,240360,0.0811,1,0.153,-6.252,1,19,0.112,118.545,4,0.816
Robben Ford,Thoughtless,0.0797,0.417,275493,0.682,64088,0.00703,9,0.124,-5.537,1,4,0.0352,140.604,1,0.424
The Black Dog,Wait Behind This Line,0.813,0.364,250800,0.227,25834,0.81,1,0.119,-28.57,1,13,0.0577,124.968,4,0.1
Micha Moor,Close Your Eyes,0.00209,0.796,450234,0.703,1888,0.0547,4,0.0831,-8.787,1,0,0.103,128.001,4,0.494
Dave Darell,Freeloader,0.0169,0.656,211031,0.842,9171,0.821,7,0.182,-6.453,1,33,0.0647,131.982,4,0.73
Carach Angren,Bloodstains On the Captain's Log,1.89e-05,0.287,350560,0.902,58273,0.106,9,0.376,-9.99,1,23,0.0695,105.025,4,0.183
O'Death,Lean-to,0.31,0.367,112600,0.813,10156,4.08e-05,0,0.616,-3.525,1,4,0.0592,144.029,4,0.846
Paco De Lucia,Cana De Azucar,0.675,0.53,258693,0.573,314347,0.797,7,0.101,-14.474,1,17,0.0294,109.356,4,0.823
Loner,Already Numb,0.962,0.344,227280,0.0574,374,0.279,4,0.109,-18.788,1,1,0.0353,111.739,4,0.0574
Langhorne Slim,Say Yes,0.36,0.645,184933,0.864,120941,0.0,7,0.119,-6.561,1,16,0.0447,122.237,4,0.763
NFD,Senses Alive,0.000218,0.307,279467,0.945,2173,0.429,8,0.112,-4.016,1,1,0.0748,148.083,4,0.147
Moony,I Don't Know Why,0.00409,0.639,234440,0.836,8055,0.00669,6,0.317,-5.736,1,45,0.0453,126.979,4,0.564
Poison Pen,Stoopid,0.0905,0.662,204200,0.413,962,0.0,1,0.403,-6.908,0,0,0.396,87.881,4,0.588
Casiotone For The Painfully Alone,Ice Cream Truck,8.64e-06,0.575,185533,0.836,15128,5.26e-05,0,0.119,-6.469,1,7,0.0352,117.931,4,0.893
Kaly Live Dub,Sample's Squall,0.0256,0.426,354867,0.885,5533,0.288,10,0.426,-7.178,0,2,0.0731,81.825,4,0.0955
Charlottefield,Late Repeat,0.0231,0.559,199240,0.562,421,0.158,11,0.113,-8.509,0,0,0.0356,114.872,3,0.272
Kate Ryan,L.I.L.Y.,0.00249,0.741,194213,0.741,53145,0.0209,6,0.308,-4.329,0,15,0.0464,128.009,4,0.628
Modern Skirts,Yugo,0.124,0.699,214747,0.734,894,6.68e-06,11,0.0989,-7.664,1,2,0.0282,111.87,4,0.316
Os Mutantes,Teclar,0.455,0.646,191013,0.623,182626,0.0,7,0.0759,-9.047,1,3,0.0362,140.0,4,0.589
Betty Davis,Bar Hoppin',0.52,0.649,192787,0.666,77267,0.0,11,0.259,-8.65,1,15,0.214,138.473,4,0.936
The Deer Tracks,Yes This Is My Broken Shield,0.0316,0.383,442693,0.398,2689,0.308,11,0.0775,-8.2,1,4,0.0291,151.959,4,0.0519
Asher Roth / Cee-Lo,Be By Myself,0.012,0.742,262667,0.732,207492,0.0,0,0.126,-3.894,1,32,0.0606,110.021,4,0.623
Inkwell,The Whale The Whale The Whale!!!,0.000685,0.409,189853,0.948,623,0.00815,11,0.336,-3.604,0,1,0.0472,100.07,4,0.458
The Lodger,Have A Little Faith In People,0.000433,0.448,133093,0.891,494,6.73e-06,7,0.308,-7.57,1,0,0.0408,173.126,4,0.963
Coldplay,Glass Of Water,0.000421,0.151,284905,0.694,25324497,0.0634,2,0.334,-8.298,1,38,0.032,157.124,4,0.231
Empire Of The Sun,We Are The People,0.0801,0.675,267373,0.781,913970,0.0143,4,0.422,-5.404,0,63,0.0306,122.989,4,0.534
Cabas,He Pecado,0.533,0.785,256107,0.788,325447,0.0,0,0.379,-5.857,0,43,0.0528,96.998,4,0.925
Burnt By The Sun,There Will Be Blood,1.13e-06,0.344,207613,0.919,6808,0.902,10,0.105,-4.962,0,9,0.111,138.734,4,0.287
James Yuill,This Sweet Love (Prins Thomas Sneaky Edit),0.0211,0.621,375373,0.562,880039,0.13,5,0.088,-7.56,0,30,0.0308,114.975,4,0.418
Ignominious Incarceration,Of Winter Born,4.55e-05,0.541,236347,0.982,2696,0.796,9,0.39,-3.526,1,11,0.124,112.516,4,0.0835
Love Of Lesbian,Alli donde soliamos gritar,0.00577,0.499,337453,0.819,443780,0.00886,10,0.368,-6.781,1,58,0.0347,125.976,4,0.337
Circle Of Dead Children,Night of the Morbid Psycho,5.5e-06,0.0,11280,0.645,3243,0.96,1,0.194,-7.937,1,0,0.0,0.0,0,0.0
Kristine W,Not So Merry Go Round,0.735,0.552,256547,0.423,6611,0.0,10,0.204,-10.127,1,0,0.0364,124.047,3,0.179
Mindi Abair,Gingerbread Man,0.174,0.826,221960,0.522,11423,0.00987,7,0.0753,-6.078,1,7,0.0277,95.002,4,0.542
2562,Kontrol,0.122,0.764,291600,0.686,880039,0.679,6,0.304,-9.773,0,4,0.0578,142.007,4,0.195
Emery,In Shallow Seas We Sail,0.00238,0.312,218307,0.944,87952,0.0,5,0.158,-3.472,0,33,0.0727,163.938,3,0.299
Archie Bronson Outfit,Hoola,0.00656,0.585,224880,0.944,10625,0.252,9,0.154,-1.067,0,8,0.0342,123.604,4,0.925
El Canto del Loco,Peter Pan,0.29,0.568,259720,0.832,603553,0.0,4,0.204,-3.358,1,61,0.0333,92.452,4,0.48
Veronica Falls,Starry Eyes,0.293,0.498,158400,0.725,20393,0.000134,0,0.0823,-6.024,1,16,0.0271,136.278,4,0.481
SJ Esau,Depth Perception Lack,0.418,0.448,196813,0.629,359,0.53,2,0.178,-9.391,1,1,0.0858,122.976,3,0.31
Future Of Forestry,Someday,0.194,0.216,295787,0.584,39076,0.0178,4,0.153,-6.58,1,13,0.0362,134.297,4,0.109
Jamie T,Jilly Armeen,0.608,0.687,192891,0.375,302228,3.2e-05,0,0.106,-11.763,1,32,0.0516,129.935,4,0.457
Diamond District,Who I Be,0.00378,0.456,210587,0.89,5300,0.0,10,0.338,-5.609,0,5,0.532,128.74,5,0.399
Valient Thorr,Vernal Equinox,0.806,0.657,77920,0.294,13553,0.753,4,0.0914,-16.6,1,5,0.0866,121.967,1,0.961
Soul Embraced,Curtain Of Deceit,5.34e-06,0.398,243187,0.989,5599,0.109,2,0.335,-4.382,1,7,0.305,160.012,4,0.0612
Melanie Fiona,Teach Him,0.828,0.502,249693,0.475,523256,0.0,4,0.111,-7.61,0,22,0.0375,78.76,4,0.624
Coque Malla,No puedo vivir sin ti (Version Acustica),0.474,0.766,224413,0.464,51086,0.0,0,0.191,-4.916,1,47,0.0346,127.647,4,0.475
The Rocket Summer,You Gotta Believe,0.00511,0.498,195293,0.961,52907,2.33e-06,9,0.31,-4.447,0,17,0.105,160.941,4,0.724
Nemesis And Arrogance,Freestyle,0.615,0.534,134000,0.726,34,0.0,5,0.4,-13.388,1,0,0.499,84.622,4,0.73
Richard Hawley,Ashes On The Fire,0.842,0.543,265760,0.165,95732,0.0183,9,0.131,-16.803,1,27,0.0279,91.995,3,0.144
Big Maybelle,Don't Leave Poor Me,0.866,0.544,155333,0.531,20486,0.0,7,0.503,-6.385,1,4,0.0841,139.925,4,0.913
Argenis Brito,Lolipop,0.00413,0.8,470040,0.734,795,0.841,9,0.0995,-8.758,0,0,0.0514,128.005,4,0.54
Virus Syndicate,Vibrator,0.00753,0.785,219000,0.541,31823,0.0903,6,0.0705,-12.847,1,6,0.327,160.043,4,0.721
A Grave With No Name,The Passing Of A Day (Interlude),0.567,0.516,80960,0.719,1146,0.862,7,0.42,-6.942,1,0,0.0766,90.075,4,0.54
Natalie Walker,Hypnotize,0.814,0.45,283347,0.689,8469,0.422,6,0.114,-9.388,1,2,0.084,173.386,4,0.32
Chita Rivera,Nowadays,0.463,0.38,193307,0.423,620,0.0,0,0.152,-9.329,1,18,0.0524,131.826,3,0.252
Grimmstine,This Don't Look Like Love To Me,0.000587,0.497,327853,0.704,169,1.19e-05,7,0.273,-5.253,0,0,0.0305,126.051,4,0.162
Nneka,Halfcast,0.642,0.703,175773,0.788,144607,0.0,7,0.382,-5.683,1,11,0.14,142.956,4,0.618
AZ,Introduction,0.985,0.116,183747,0.0204,325306,0.913,7,0.0886,-28.33,1,3,0.0387,76.38,3,0.0396
Daylight Dies,At A Loss,0.000114,0.362,386667,0.926,14867,0.0147,3,0.0982,-5.113,0,10,0.0989,127.925,4,0.109
My Sad Captains,Told You So,0.114,0.63,164600,0.624,1907,0.000892,6,0.0889,-7.137,1,0,0.0271,113.065,4,0.47
Alexander Kowalski,It's Been A Long Way,0.0221,0.644,472144,0.794,8043,0.802,10,0.0815,-5.84,0,1,0.0657,128.073,4,0.845
Guns N' Roses,Madagascar,0.0561,0.308,337973,0.74,16309018,0.000115,9,0.21,-8.832,0,42,0.0626,163.179,4,0.216
Parenthetical Girls,A Song For Ellie Greenwich,0.425,0.678,175147,0.521,5396,2.82e-05,3,0.0765,-6.519,1,13,0.0325,87.007,4,0.785
Ratt,You Think You're Tough (Live from the Rockline Studio),0.00386,0.434,215613,0.967,542862,0.00023,8,0.199,-3.416,1,25,0.0638,126.179,4,0.484
Hef,Get money,0.067,0.631,295032,0.511,149852,0.0,2,0.717,-10.515,1,7,0.31,78.233,4,0.273
Morphine,5:09,0.0934,0.548,190760,0.686,177331,0.145,7,0.295,-9.231,1,9,0.0799,91.804,4,0.657
Flight Of The Conchords,Fashion Is Danger,0.198,0.673,140373,0.759,269657,0.0128,6,0.182,-5.508,1,35,0.0271,112.035,4,0.515
This Or The Apocalypse,Monuments,1.25e-06,0.199,250573,0.981,27951,0.0134,11,0.173,-3.842,0,9,0.169,104.948,4,0.0899
Golden Bug,Slow Interlude,0.0309,0.746,97707,0.603,2487,0.918,0,0.106,-7.346,1,0,0.181,80.059,4,0.551
Sister Sin,Love/Hate,0.0258,0.406,206107,0.982,21227,0.00126,0,0.403,-4.472,1,3,0.169,153.946,4,0.195
Baddies,Open One Eye,0.0297,0.518,195920,0.953,506,0.239,2,0.0965,-2.25,1,6,0.096,163.924,4,0.749
Chris Botti,Seven Days,0.57,0.386,293267,0.785,97445,0.0,0,0.986,-8.601,1,29,0.178,92.437,4,0.429
Tony Trischka,Eighteen,0.941,0.245,114507,0.412,3550,0.729,5,0.114,-14.069,1,0,0.0513,190.889,3,0.867
Teenage Bottlerocket,Skate Or Die,8.43e-05,0.487,110800,0.978,52024,0.0,4,0.0423,-3.243,0,52,0.0721,102.528,4,0.882
Informatik,Falling,0.00921,0.552,338640,0.794,6358,0.123,4,0.29,-9.39,0,17,0.027,109.99,4,0.781
2econd Class Citizen,Step Inside,0.786,0.558,160013,0.946,2845,0.906,11,0.32,-9.072,0,13,0.0556,150.029,4,0.584
See You Next Tuesday,January and On,1.31e-05,0.69,635013,0.207,11752,0.84,11,0.118,-6.778,1,4,0.484,117.501,4,0.0643
Flowing Tears,Thy Kingdom Gone,0.00046,0.537,262067,0.813,9352,0.0506,11,0.096,-7.029,0,13,0.0307,97.978,4,0.253
Sub Focus,Could This Be Real,0.0067,0.667,215987,0.764,219229,0.0768,10,0.0758,-6.017,0,38,0.0373,125.024,4,0.554
Samsas Traum,Happy Birthday,0.00813,0.329,202507,0.936,19385,0.0,6,0.348,-4.566,0,0,0.164,142.69,4,0.274
Crashdiet,Save Her,0.00332,0.486,204347,0.927,35230,0.0,7,0.525,-1.669,1,25,0.0491,119.874,4,0.383
The Wonder Years,Won't Be Pathetic Forever,0.00609,0.417,179969,0.923,203699,0.0,11,0.043,-4.121,1,23,0.235,164.099,4,0.489
8 Wonders,The Liftoff,0.0273,0.614,490752,0.957,880039,0.755,7,0.0748,-5.517,1,0,0.116,136.001,4,0.0998
Roberto Silva,Escurinho,0.629,0.596,178453,0.39,5311,0.0,3,0.272,-11.525,1,5,0.0489,141.956,4,0.921
Jars Of Clay,Heaven,5.84e-06,0.485,198113,0.948,174746,2.28e-05,1,0.124,-5.189,1,15,0.0451,118.054,4,0.376
GEM TOS,DataSAAB,0.00671,0.843,360046,0.51,865,0.514,6,0.401,-10.025,0,3,0.121,126.486,4,0.533
Elegant Machinery,A Soft Exchange,0.126,0.748,209467,0.867,6341,0.000174,7,0.0494,-7.845,1,30,0.0327,126.021,4,0.975
Yasmin Levy,La Hija de Juan Simon,0.984,0.439,317587,0.0447,46448,0.0,10,0.101,-13.072,0,4,0.051,80.475,4,0.139
The Flowers Of Hell,Opus 66 (Part 1),0.00821,0.231,255640,0.399,665,0.908,9,0.0761,-9.739,1,1,0.0317,83.654,4,0.0293
X-Press 2,Now I'm On It,0.00651,0.835,601893,0.649,7867,0.913,1,0.688,-6.512,0,0,0.0598,124.01,4,0.27
Lions Share,Space Scam,0.000776,0.49,239227,0.913,2765,0.000315,7,0.119,-4.854,1,4,0.0504,155.011,4,0.639
Chipmunk / Cookie,SHOW LOVE,0.041,0.567,167480,0.731,221547,0.0,6,0.0309,-8.581,0,0,0.306,139.659,4,0.799
Jazz Liberatorz,My style is fly (Dela Remix),0.275,0.733,212627,0.709,50203,0.0,7,0.336,-4.829,1,18,0.341,95.13,4,0.762
Frankmusik,Better Off As 2,0.0141,0.545,176107,0.894,18548,0.0,11,0.388,-5.027,1,19,0.0888,120.121,4,0.902
Okkervil River,Pop Lie,0.218,0.415,192307,0.794,93034,0.0,4,0.289,-4.532,1,20,0.0479,153.641,4,0.707
Mumakil,Pigs on Fire,1.97e-06,0.192,58840,0.958,2883,0.991,5,0.303,-3.474,0,1,0.128,146.528,4,0.112
U2,Treasure (Whatever Happened To Pete The Chop),0.026,0.256,204107,0.914,6595905,1.04e-06,4,0.356,-7.099,0,22,0.133,167.778,4,0.34
Cor Scorpii,Bragder I Stein,3.47e-05,0.208,357827,0.881,4390,0.000803,2,0.315,-4.661,1,5,0.0479,180.173,4,0.291
Noemi,Sulla Mia Pelle,0.311,0.474,190173,0.62,294804,0.0,4,0.0948,-5.157,0,47,0.047,69.206,4,0.357
System F,Out Of The Blue 2010,4.28e-06,0.48,292000,0.987,303309,0.775,11,0.284,-5.772,0,20,0.0451,139.748,4,0.358
Grammatics,D.I.L.E.M.M.A.,0.0185,0.513,269800,0.781,1696,2.42e-05,10,0.388,-7.737,0,10,0.0386,145.014,4,0.371
Cazals,Life Is Boring,0.000174,0.569,184828,0.526,640,0.00362,1,0.102,-12.898,1,5,0.0577,173.974,4,0.923
Hard-FI,I Shall Overcome [Shoes Remix],0.000374,0.713,239507,0.724,880039,0.0426,0,0.0617,-5.511,1,0,0.0362,119.996,4,0.367
Portishead,Plastic,0.753,0.353,207573,0.553,1126711,0.0415,2,0.0861,-8.145,1,29,0.0856,153.656,4,0.0652
Calle 13,Que Lloren,0.281,0.678,278965,0.772,2127746,0.0,6,0.143,-5.62,1,31,0.29,89.954,4,0.761
Soulphiction,Soul Print,0.00103,0.437,152307,0.723,4220,0.112,9,0.175,-9.194,0,5,0.045,107.931,4,0.273
PlayRadioPlay!,My Attendance Is Bad But My Intentions Are Good,0.0405,0.73,270453,0.694,10732,0.0172,10,0.249,-9.301,1,11,0.0368,129.996,4,0.1
Piney Gir,Blixa Bargeld's Bicycle,0.918,0.554,81773,0.378,967,0.0,0,0.106,-8.505,1,0,0.062,117.833,3,0.769
Alexandre Desplat,American Empirical Pictures,0.647,0.0,14853,0.0795,880039,0.663,4,0.103,-18.863,1,0,0.0,0.0,0,0.0
Andrzej Piaseczny,Krolestwo pocalunkow,0.000151,0.422,263533,0.741,33284,0.0,2,0.109,-5.854,1,15,0.0294,92.054,4,0.203
Fightstar,Give Me The Sky,0.00029,0.324,260253,0.779,50059,0.0935,9,0.417,-7.228,1,17,0.0631,170.607,4,0.192
Sean Kingston,Tomorrow,0.0192,0.839,239987,0.804,1708113,0.0,1,0.331,-2.513,1,69,0.0329,122.973,4,0.888
The Casualties,Heart Bleeds Black,5.62e-06,0.415,139907,0.988,93948,1.84e-06,9,0.035,-2.991,0,23,0.197,164.975,4,0.487
David Carretta,Good Bye Honey Moon,0.289,0.378,361667,0.535,4600,0.73,9,0.092,-11.484,0,1,0.0445,121.879,4,0.0906
Black Dice,Gag Shack,0.349,0.594,110933,0.537,9988,0.142,1,0.122,-10.885,1,0,0.355,86.537,4,0.689
Brant Bjork,The future Rock (We Got It),0.000277,0.523,236040,0.878,57961,0.0856,0,0.105,-6.447,1,23,0.0453,126.041,4,0.431
Lou Rhodes,Circles,0.765,0.283,208947,0.464,6970,0.000145,7,0.107,-9.046,1,5,0.0299,105.223,4,0.386
Lord Belial,Primordial Incantation,9.23e-06,0.443,368640,0.993,17887,0.00341,9,0.414,-2.868,0,1,0.115,140.041,4,0.215
The Kabeedies,Palindromes,0.00119,0.539,134507,0.918,880039,5.45e-05,9,0.0574,-8.605,1,0,0.0986,157.844,4,0.794
Rauxa,Sota una morera,0.548,0.728,200720,0.845,1471,0.00851,6,0.0513,-4.152,1,0,0.0741,115.062,4,0.886
Big Twins,Welcome To&Queensbridge Houses,0.192,0.349,39747,0.834,8428,0.0624,5,0.17,-8.271,1,0,0.232,79.692,1,0.899
Robert Pollard,When a Man Walks Away,0.000243,0.33,109387,0.887,7207,0.00153,9,0.187,-6.047,1,2,0.0647,136.27,4,0.55
Joakim,Ad Me,0.0435,0.821,236773,0.833,11486,0.242,11,0.305,-8.594,0,1,0.0497,126.984,4,0.592
Venomous Concept,Water Cooler,3.53e-05,0.185,178307,0.994,4286,0.0336,6,0.336,-2.266,1,8,0.182,174.57,4,0.0739
Damien Leith,Baby I Love Your Way,0.77,0.348,187773,0.179,5026,0.000122,2,0.255,-12.054,1,1,0.0301,107.037,3,0.0956
Clinic,Coda,0.00689,0.379,197747,0.564,28584,0.784,10,0.074,-4.541,1,3,0.0275,145.863,3,0.535
Otto Dix,Ancient,0.912,0.186,242867,0.417,114189,0.908,9,0.235,-11.095,1,19,0.0343,67.418,3,0.0381
The Blizzards,Postcards,3.8e-05,0.492,238333,0.82,9419,0.0,1,0.138,-3.546,0,18,0.0335,119.854,4,0.192
Simon Bookish,Colophon,0.874,0.598,219893,0.402,395,0.00404,0,0.125,-8.734,0,1,0.0317,155.091,4,0.182
Hydrogyn,Deadly Passion,1.16e-05,0.364,217261,0.852,1830,0.0163,9,0.303,-4.749,1,2,0.0682,109.998,4,0.405
The Felice Brothers,Wonderful Life,0.578,0.519,242333,0.313,47927,0.0,0,0.161,-11.267,1,23,0.0294,133.686,4,0.237
Jay Jay Pistolet,Always On My Way Back Home,0.2,0.543,209237,0.529,1428,0.000515,6,0.111,-7.737,1,14,0.0302,108.219,4,0.364
Kidz Bop Kids,Circus,0.0086,0.806,183360,0.877,449945,0.0117,6,0.131,-7.214,0,15,0.146,114.964,4,0.804
Tift Merritt,Tender Branch,0.326,0.634,211280,0.247,25868,0.0198,2,0.122,-10.875,1,5,0.0386,105.886,3,0.11
Evol Intent,Awkward Rhythm Of The Dance,0.000182,0.448,89467,0.804,20284,0.179,2,0.893,-8.485,1,4,0.0983,177.045,3,0.206
Eminem,We Made You,0.107,0.924,269613,0.853,34293025,1.45e-06,2,0.129,-1.203,1,64,0.0792,114.003,4,0.67
Daniel Portman,Dark Is The Night For All,0.00111,0.793,395918,0.92,880039,0.902,0,0.321,-6.565,1,0,0.0761,128.004,4,0.0651
Killah Priest,Vintage (Things We Share),0.196,0.549,178120,0.732,41735,0.0,5,0.711,-8.104,0,5,0.318,89.621,4,0.758
Winifred Phillips,Evolvable,0.827,0.547,202653,0.618,1731,0.897,1,0.086,-9.052,1,2,0.0521,151.345,3,0.334
Manolito Simonet y su Trabuco,Loco por Tus Besos,0.557,0.554,349573,0.78,28323,0.0,2,0.124,-4.066,1,26,0.0384,84.157,4,0.807
Peter Kruder,Law Of Return,0.00163,0.809,571653,0.448,8157,0.88,10,0.111,-12.423,0,3,0.16,120.02,4,0.47
Pastora Soler,La linea de la vida,0.297,0.378,213680,0.735,242871,0.0,2,0.101,-3.638,0,8,0.0499,140.926,4,0.204
Hopes Die Last,Some Like It Cold,0.00014,0.302,241813,0.962,46549,1.34e-05,4,0.174,-3.829,0,29,0.128,184.624,4,0.134
Slut,Tomorrow Will Be Mine,0.0376,0.361,241387,0.839,9342,0.0326,4,0.19,-8.124,0,7,0.233,149.972,4,0.189
Robin Thicke,Dreamworld,0.883,0.705,279293,0.324,1553327,0.00157,3,0.093,-10.853,0,38,0.0403,139.989,3,0.123
Kaipa,The Seven Oceans Of Our Mind,0.0205,0.345,608480,0.567,9167,0.000187,5,0.0913,-7.071,1,5,0.0324,88.066,4,0.12
Tonight Is Glory,Promise,2.49e-05,0.206,324640,0.983,504,0.0114,10,0.283,-3.238,1,1,0.0922,99.329,4,0.222
David Bazan,Hard To Be,0.41,0.604,383627,0.661,23232,0.000829,1,0.11,-8.47,0,28,0.0243,109.014,4,0.321
SEAN TYAS,Melbourne,3.64e-05,0.527,503326,0.968,880039,0.838,5,0.343,-7.232,0,13,0.0417,139.977,4,0.359
Elvenking,Another Awful Hobs Tale,0.018,0.496,189427,0.994,64714,0.0035,11,0.0595,-3.113,0,19,0.101,127.926,4,0.616
Christian Prommer's Drumlesson,Rudiments,0.444,0.277,45907,0.317,2163,0.0552,2,0.255,-20.976,1,0,0.0414,41.986,4,0.202
Flying Pickets,Lullaby,0.927,0.295,188933,0.12,10975,4.15e-05,6,0.0785,-18.102,0,0,0.0817,77.633,1,0.253
Gemma Hayes,Home,0.0247,0.35,192520,0.646,15700,0.705,2,0.0799,-9.404,1,3,0.0389,103.129,3,0.231
Fukkk Offf,The Bottom,0.00315,0.799,387758,0.69,22005,0.772,10,0.337,-7.974,0,23,0.0369,129.004,4,0.215
Ella Washington,I'm Losing The Feeling,0.741,0.835,159813,0.202,669,7.97e-05,7,0.114,-11.581,1,9,0.08,121.919,3,0.547
The Cave Singers,VV,0.693,0.599,176680,0.42,42893,0.000707,0,0.0886,-9.376,1,20,0.0298,99.051,4,0.397
Robin Williams,Intelligent Design,0.862,0.645,355573,0.913,119477,0.0,1,0.257,-7.117,1,31,0.924,128.205,4,0.315
Ednita Nazario,Gata Sin Luna,0.611,0.686,267560,0.629,189316,3.05e-05,1,0.0621,-5.073,1,15,0.0263,135.982,4,0.503
Telepathe,Lights Go Down,0.1,0.839,287907,0.582,4737,0.373,7,0.0951,-9.299,1,2,0.128,129.977,4,0.454
Jack Bruce,Something To Live For,0.597,0.44,314027,0.239,21889,7.81e-05,0,0.0821,-14.124,1,5,0.0296,84.072,4,0.154
Johnossi,Train Song,8.45e-06,0.329,189893,0.976,73338,5.78e-06,9,0.161,-4.784,1,24,0.198,183.334,4,0.493
Roberta Gambarini,You Ain't Nothing But A J.A.M.F.,0.423,0.578,331973,0.302,20516,0.0,5,0.0752,-10.714,1,2,0.0687,114.729,4,0.313
Kish Mauve,You Make Me Feel,0.0153,0.552,306154,0.752,449,0.00454,0,0.27,-5.613,1,2,0.0341,119.979,4,0.456
Gregor Meyle,So soll es sein,0.0811,0.484,225653,0.828,112278,0.0,9,0.261,-6.076,1,16,0.0593,167.868,4,0.533
Zeigeist,Bunny,0.0118,0.625,205267,0.902,14385,0.0137,7,0.14,-4.646,0,20,0.0283,135.998,4,0.945
Etran Finatawa,Tekana,0.343,0.611,327680,0.593,8069,0.0,2,0.077,-9.222,1,2,0.0848,172.749,3,0.507
